  0.32549622E-06 extinction coefficient
  0.70014087E-15 single-scattering albedo
  0.00000000E+00 asymmetry factor
  0.811000E+01   0.148366E+01   0.100522E-01   0.999949E+00   0.000000E+00
  0.820000E+01   0.148333E+01   0.102776E-01   0.999946E+00   0.000000E+00
  0.829000E+01   0.148300E+01   0.105054E-01   0.999944E+00   0.000000E+00
  0.838000E+01   0.148266E+01   0.107359E-01   0.999941E+00   0.000000E+00
  0.847000E+01   0.148232E+01   0.109688E-01   0.999939E+00   0.000000E+00
  0.856000E+01   0.148198E+01   0.112043E-01   0.999939E+00   0.000000E+00
  0.865000E+01   0.148163E+01   0.114423E-01   0.999936E+00   0.000000E+00
  0.874000E+01   0.148128E+01   0.116828E-01   0.999932E+00   0.000000E+00
  0.883000E+01   0.148092E+01   0.119260E-01   0.999929E+00   0.000000E+00
  0.892000E+01   0.148056E+01   0.121715E-01   0.999927E+00   0.000000E+00
  0.901000E+01   0.148020E+01   0.124196E-01   0.999924E+00   0.000000E+00
  0.910000E+01   0.147984E+01   0.126703E-01   0.999922E+00   0.000000E+00
  0.919000E+01   0.147947E+01   0.129235E-01   0.999914E+00   0.000000E+00
  0.928000E+01   0.147910E+01   0.131793E-01   0.999912E+00   0.000000E+00
  0.937000E+01   0.147872E+01   0.134375E-01   0.999909E+00   0.000000E+00
  0.946000E+01   0.147834E+01   0.136983E-01   0.999907E+00   0.000000E+00
  0.955000E+01   0.147796E+01   0.139617E-01   0.999902E+00   0.000000E+00
  0.964000E+01   0.147757E+01   0.142276E-01   0.999899E+00   0.000000E+00
  0.973000E+01   0.147718E+01   0.144960E-01   0.999895E+00   0.000000E+00
  0.982000E+01   0.147679E+01   0.147670E-01   0.999892E+00   0.000000E+00
  0.991000E+01   0.147639E+01   0.150405E-01   0.999887E+00   0.000000E+00
  0.100000E+02   0.147599E+01   0.153166E-01   0.999882E+00   0.000000E+00
  0.100900E+02   0.147558E+01   0.155952E-01   0.999880E+00   0.000000E+00
  0.101800E+02   0.147518E+01   0.158765E-01   0.999872E+00   0.000000E+00
  0.102700E+02   0.147476E+01   0.161601E-01   0.999870E+00   0.000000E+00
  0.103600E+02   0.147435E+01   0.164464E-01   0.999865E+00   0.000000E+00
  0.104500E+02   0.147393E+01   0.167352E-01   0.999860E+00   0.000000E+00
  0.105400E+02   0.147351E+01   0.170266E-01   0.999855E+00   0.000000E+00
  0.106300E+02   0.147309E+01   0.173205E-01   0.999850E+00   0.000000E+00
  0.107200E+02   0.147266E+01   0.176170E-01   0.999845E+00   0.000000E+00
  0.108100E+02   0.147222E+01   0.179160E-01   0.999840E+00   0.000000E+00
  0.109000E+02   0.147179E+01   0.182177E-01   0.999835E+00   0.000000E+00
  0.109900E+02   0.147135E+01   0.185218E-01   0.999830E+00   0.000000E+00
  0.110800E+02   0.147091E+01   0.188286E-01   0.999823E+00   0.000000E+00
  0.111700E+02   0.147046E+01   0.191378E-01   0.999818E+00   0.000000E+00
  0.112600E+02   0.147002E+01   0.194497E-01   0.999813E+00   0.000000E+00
  0.113500E+02   0.146956E+01   0.197641E-01   0.999805E+00   0.000000E+00
  0.114400E+02   0.146911E+01   0.200811E-01   0.999798E+00   0.000000E+00
  0.115300E+02   0.146865E+01   0.204007E-01   0.999790E+00   0.000000E+00
  0.116200E+02   0.146819E+01   0.207228E-01   0.999785E+00   0.000000E+00
  0.117100E+02   0.146772E+01   0.210475E-01   0.999780E+00   0.000000E+00
  0.118000E+02   0.146725E+01   0.213748E-01   0.999770E+00   0.000000E+00
  0.118900E+02   0.146678E+01   0.217047E-01   0.999765E+00   0.000000E+00
  0.119800E+02   0.146630E+01   0.220371E-01   0.999758E+00   0.000000E+00
  0.120700E+02   0.146582E+01   0.223722E-01   0.999748E+00   0.000000E+00
  0.121600E+02   0.146534E+01   0.227097E-01   0.999743E+00   0.000000E+00
  0.122500E+02   0.146485E+01   0.230499E-01   0.999735E+00   0.000000E+00
  0.123400E+02   0.146436E+01   0.233927E-01   0.999725E+00   0.000000E+00
  0.124300E+02   0.146387E+01   0.237381E-01   0.999718E+00   0.000000E+00
  0.125200E+02   0.146338E+01   0.240860E-01   0.999710E+00   0.000000E+00
  0.126100E+02   0.146288E+01   0.244365E-01   0.999700E+00   0.000000E+00
  0.127000E+02   0.146237E+01   0.247896E-01   0.999693E+00   0.000000E+00
  0.127900E+02   0.146186E+01   0.251453E-01   0.999685E+00   0.000000E+00
  0.128800E+02   0.146136E+01   0.255036E-01   0.999673E+00   0.000000E+00
  0.129700E+02   0.146084E+01   0.258646E-01   0.999665E+00   0.000000E+00
  0.130600E+02   0.146033E+01   0.262280E-01   0.999658E+00   0.000000E+00
  0.131500E+02   0.145981E+01   0.265941E-01   0.999645E+00   0.000000E+00
  0.132400E+02   0.145928E+01   0.269628E-01   0.999638E+00   0.000000E+00
  0.133300E+02   0.145876E+01   0.273340E-01   0.999628E+00   0.000000E+00
  0.134200E+02   0.145823E+01   0.277079E-01   0.999615E+00   0.000000E+00
  0.135100E+02   0.145770E+01   0.280844E-01   0.999605E+00   0.000000E+00
  0.136000E+02   0.145716E+01   0.284635E-01   0.999595E+00   0.000000E+00
  0.136900E+02   0.145662E+01   0.288453E-01   0.999585E+00   0.000000E+00
  0.137800E+02   0.145608E+01   0.292295E-01   0.999572E+00   0.000000E+00
  0.138700E+02   0.145553E+01   0.296164E-01   0.999562E+00   0.000000E+00
  0.139600E+02   0.145498E+01   0.300060E-01   0.999549E+00   0.000000E+00
  0.140500E+02   0.145443E+01   0.303981E-01   0.999537E+00   0.000000E+00
  0.141400E+02   0.145387E+01   0.307929E-01   0.999524E+00   0.000000E+00
  0.142300E+02   0.145331E+01   0.311904E-01   0.999514E+00   0.000000E+00
  0.143200E+02   0.145275E+01   0.315903E-01   0.999501E+00   0.000000E+00
  0.144100E+02   0.145219E+01   0.319930E-01   0.999489E+00   0.000000E+00
  0.145000E+02   0.145162E+01   0.323983E-01   0.999473E+00   0.000000E+00
  0.145900E+02   0.145105E+01   0.328061E-01   0.999461E+00   0.000000E+00
  0.146800E+02   0.145047E+01   0.332166E-01   0.999448E+00   0.000000E+00
  0.147700E+02   0.144989E+01   0.336298E-01   0.999435E+00   0.000000E+00
  0.148600E+02   0.144931E+01   0.340456E-01   0.999420E+00   0.000000E+00
  0.149500E+02   0.144872E+01   0.344639E-01   0.999407E+00   0.000000E+00
  0.150500E+02   0.144814E+01   0.348850E-01   0.999390E+00   0.000000E+00
  0.151400E+02   0.144755E+01   0.353087E-01   0.999374E+00   0.000000E+00
  0.152300E+02   0.144695E+01   0.357350E-01   0.999362E+00   0.000000E+00
  0.153200E+02   0.144635E+01   0.361639E-01   0.999346E+00   0.000000E+00
  0.154100E+02   0.144575E+01   0.365955E-01   0.999331E+00   0.000000E+00
  0.155000E+02   0.144515E+01   0.370298E-01   0.999313E+00   0.000000E+00
  0.155900E+02   0.144454E+01   0.374667E-01   0.999298E+00   0.000000E+00
  0.156800E+02   0.144393E+01   0.379062E-01   0.999283E+00   0.000000E+00
  0.157700E+02   0.144331E+01   0.383484E-01   0.999265E+00   0.000000E+00
  0.158600E+02   0.144270E+01   0.387932E-01   0.999247E+00   0.000000E+00
  0.159500E+02   0.144208E+01   0.392407E-01   0.999229E+00   0.000000E+00
  0.160400E+02   0.144146E+01   0.396908E-01   0.999211E+00   0.000000E+00
  0.161300E+02   0.144083E+01   0.401437E-01   0.999193E+00   0.000000E+00
  0.162200E+02   0.144020E+01   0.405991E-01   0.999175E+00   0.000000E+00
  0.163100E+02   0.143957E+01   0.410573E-01   0.999157E+00   0.000000E+00
  0.164000E+02   0.143893E+01   0.415180E-01   0.999137E+00   0.000000E+00
  0.164900E+02   0.143829E+01   0.419814E-01   0.999119E+00   0.000000E+00
  0.165800E+02   0.143765E+01   0.424475E-01   0.999100E+00   0.000000E+00
  0.166700E+02   0.143700E+01   0.429163E-01   0.999080E+00   0.000000E+00
  0.167600E+02   0.143636E+01   0.433877E-01   0.999057E+00   0.000000E+00
  0.168500E+02   0.143571E+01   0.438619E-01   0.999036E+00   0.000000E+00
  0.169400E+02   0.143505E+01   0.443388E-01   0.999018E+00   0.000000E+00
  0.170300E+02   0.143440E+01   0.448182E-01   0.998995E+00   0.000000E+00
  0.171200E+02   0.143373E+01   0.453004E-01   0.998974E+00   0.000000E+00
  0.172100E+02   0.143307E+01   0.457852E-01   0.998951E+00   0.000000E+00
  0.173000E+02   0.143240E+01   0.462728E-01   0.998930E+00   0.000000E+00
  0.173900E+02   0.143174E+01   0.467630E-01   0.998904E+00   0.000000E+00
  0.174800E+02   0.143106E+01   0.472559E-01   0.998884E+00   0.000000E+00
  0.175700E+02   0.143039E+01   0.477514E-01   0.998860E+00   0.000000E+00
  0.176600E+02   0.142971E+01   0.482497E-01   0.998835E+00   0.000000E+00
  0.177500E+02   0.142903E+01   0.487507E-01   0.998811E+00   0.000000E+00
  0.178400E+02   0.142834E+01   0.492544E-01   0.998785E+00   0.000000E+00
  0.179300E+02   0.142766E+01   0.497607E-01   0.998762E+00   0.000000E+00
  0.180200E+02   0.142696E+01   0.502698E-01   0.998736E+00   0.000000E+00
  0.181100E+02   0.142627E+01   0.507815E-01   0.998710E+00   0.000000E+00
  0.182000E+02   0.142558E+01   0.512960E-01   0.998684E+00   0.000000E+00
  0.182900E+02   0.142488E+01   0.518132E-01   0.998655E+00   0.000000E+00
  0.183800E+02   0.142417E+01   0.523331E-01   0.998629E+00   0.000000E+00
  0.184700E+02   0.142347E+01   0.528558E-01   0.998603E+00   0.000000E+00
  0.185600E+02   0.142276E+01   0.533810E-01   0.998574E+00   0.000000E+00
  0.186500E+02   0.142205E+01   0.539090E-01   0.998546E+00   0.000000E+00
  0.187400E+02   0.142133E+01   0.544397E-01   0.998517E+00   0.000000E+00
  0.188300E+02   0.142062E+01   0.549732E-01   0.998488E+00   0.000000E+00
  0.189200E+02   0.141990E+01   0.555094E-01   0.998457E+00   0.000000E+00
  0.190100E+02   0.141917E+01   0.560483E-01   0.998428E+00   0.000000E+00
  0.191000E+02   0.141845E+01   0.565899E-01   0.998396E+00   0.000000E+00
  0.191900E+02   0.141772E+01   0.571343E-01   0.998365E+00   0.000000E+00
  0.192800E+02   0.141699E+01   0.576814E-01   0.998333E+00   0.000000E+00
  0.193700E+02   0.141625E+01   0.582312E-01   0.998302E+00   0.000000E+00
  0.194600E+02   0.141551E+01   0.587838E-01   0.998270E+00   0.000000E+00
  0.195500E+02   0.141477E+01   0.593391E-01   0.998236E+00   0.000000E+00
  0.196400E+02   0.141403E+01   0.598970E-01   0.998207E+00   0.000000E+00
  0.197300E+02   0.141328E+01   0.604578E-01   0.998173E+00   0.000000E+00
  0.198200E+02   0.141254E+01   0.610213E-01   0.998136E+00   0.000000E+00
  0.199100E+02   0.141178E+01   0.615875E-01   0.998101E+00   0.000000E+00
  0.200000E+02   0.141103E+01   0.621565E-01   0.998064E+00   0.000000E+00
  0.200900E+02   0.141027E+01   0.627283E-01   0.998030E+00   0.000000E+00
  0.201800E+02   0.140951E+01   0.633028E-01   0.997993E+00   0.000000E+00
  0.202700E+02   0.140875E+01   0.638801E-01   0.997958E+00   0.000000E+00
  0.203600E+02   0.140798E+01   0.644601E-01   0.997921E+00   0.000000E+00
  0.204500E+02   0.140721E+01   0.650428E-01   0.997881E+00   0.000000E+00
  0.205400E+02   0.140644E+01   0.656284E-01   0.997844E+00   0.000000E+00
  0.206300E+02   0.140566E+01   0.662167E-01   0.997807E+00   0.000000E+00
  0.207200E+02   0.140489E+01   0.668078E-01   0.997765E+00   0.000000E+00
  0.208100E+02   0.140411E+01   0.674016E-01   0.997727E+00   0.000000E+00
  0.209000E+02   0.140332E+01   0.679981E-01   0.997687E+00   0.000000E+00
  0.209900E+02   0.140254E+01   0.685975E-01   0.997645E+00   0.000000E+00
  0.210800E+02   0.140175E+01   0.691997E-01   0.997602E+00   0.000000E+00
  0.211700E+02   0.140096E+01   0.698046E-01   0.997562E+00   0.000000E+00
  0.212600E+02   0.140017E+01   0.704123E-01   0.997519E+00   0.000000E+00
  0.213500E+02   0.139937E+01   0.710228E-01   0.997476E+00   0.000000E+00
  0.214400E+02   0.139857E+01   0.716361E-01   0.997431E+00   0.000000E+00
  0.215300E+02   0.139777E+01   0.722521E-01   0.997388E+00   0.000000E+00
  0.216200E+02   0.139696E+01   0.728709E-01   0.997342E+00   0.000000E+00
  0.217100E+02   0.139616E+01   0.734926E-01   0.997297E+00   0.000000E+00
  0.218000E+02   0.139535E+01   0.741170E-01   0.997248E+00   0.000000E+00
  0.218900E+02   0.139453E+01   0.747442E-01   0.997205E+00   0.000000E+00
  0.219800E+02   0.139372E+01   0.753742E-01   0.997157E+00   0.000000E+00
  0.220700E+02   0.139290E+01   0.760070E-01   0.997108E+00   0.000000E+00
  0.221600E+02   0.139208E+01   0.766426E-01   0.997060E+00   0.000000E+00
  0.222500E+02   0.139126E+01   0.772810E-01   0.997008E+00   0.000000E+00
  0.223400E+02   0.139043E+01   0.779222E-01   0.996957E+00   0.000000E+00
  0.224300E+02   0.138960E+01   0.785663E-01   0.996908E+00   0.000000E+00
  0.225200E+02   0.138877E+01   0.792131E-01   0.996860E+00   0.000000E+00
  0.226100E+02   0.138794E+01   0.798627E-01   0.996806E+00   0.000000E+00
  0.227000E+02   0.138710E+01   0.805152E-01   0.996754E+00   0.000000E+00
  0.227900E+02   0.138626E+01   0.811705E-01   0.996700E+00   0.000000E+00
  0.228800E+02   0.138542E+01   0.818285E-01   0.996648E+00   0.000000E+00
  0.229700E+02   0.138458E+01   0.824895E-01   0.996594E+00   0.000000E+00
  0.230600E+02   0.138373E+01   0.831532E-01   0.996539E+00   0.000000E+00
  0.231500E+02   0.138288E+01   0.838199E-01   0.996482E+00   0.000000E+00
  0.232400E+02   0.138203E+01   0.844893E-01   0.996425E+00   0.000000E+00
  0.233300E+02   0.138117E+01   0.851615E-01   0.996368E+00   0.000000E+00
  0.234200E+02   0.138032E+01   0.858366E-01   0.996310E+00   0.000000E+00
  0.235100E+02   0.137946E+01   0.865145E-01   0.996250E+00   0.000000E+00
  0.236000E+02   0.137859E+01   0.871952E-01   0.996193E+00   0.000000E+00
  0.236900E+02   0.137773E+01   0.878788E-01   0.996132E+00   0.000000E+00
  0.237800E+02   0.137686E+01   0.885653E-01   0.996069E+00   0.000000E+00
  0.238700E+02   0.137599E+01   0.892546E-01   0.996009E+00   0.000000E+00
  0.239600E+02   0.137512E+01   0.899467E-01   0.995946E+00   0.000000E+00
  0.240500E+02   0.137425E+01   0.906416E-01   0.995883E+00   0.000000E+00
  0.241400E+02   0.137337E+01   0.913394E-01   0.995819E+00   0.000000E+00
  0.242300E+02   0.137249E+01   0.920402E-01   0.995756E+00   0.000000E+00
  0.243200E+02   0.137161E+01   0.927438E-01   0.995690E+00   0.000000E+00
  0.244100E+02   0.137072E+01   0.934501E-01   0.995624E+00   0.000000E+00
  0.245000E+02   0.136984E+01   0.941594E-01   0.995555E+00   0.000000E+00
  0.245900E+02   0.136895E+01   0.948715E-01   0.995488E+00   0.000000E+00
  0.246800E+02   0.136806E+01   0.955865E-01   0.995422E+00   0.000000E+00
  0.247700E+02   0.136716E+01   0.963043E-01   0.995353E+00   0.000000E+00
  0.248600E+02   0.136627E+01   0.970251E-01   0.995281E+00   0.000000E+00
  0.249500E+02   0.136537E+01   0.977488E-01   0.995211E+00   0.000000E+00
  0.250500E+02   0.136447E+01   0.984752E-01   0.995139E+00   0.000000E+00
  0.251400E+02   0.136356E+01   0.992046E-01   0.995067E+00   0.000000E+00
  0.252300E+02   0.136266E+01   0.999368E-01   0.994994E+00   0.000000E+00
  0.253200E+02   0.136175E+01   0.100672E+00   0.994919E+00   0.000000E+00
  0.254100E+02   0.136084E+01   0.101410E+00   0.994844E+00   0.000000E+00
  0.255000E+02   0.135993E+01   0.102151E+00   0.994769E+00   0.000000E+00
  0.255900E+02   0.135901E+01   0.102895E+00   0.994693E+00   0.000000E+00
  0.256800E+02   0.135809E+01   0.103641E+00   0.994615E+00   0.000000E+00
  0.257700E+02   0.135717E+01   0.104391E+00   0.994536E+00   0.000000E+00
  0.258600E+02   0.135625E+01   0.105143E+00   0.994458E+00   0.000000E+00
  0.259500E+02   0.135532E+01   0.105899E+00   0.994377E+00   0.000000E+00
  0.260400E+02   0.135440E+01   0.106657E+00   0.994295E+00   0.000000E+00
  0.261300E+02   0.135347E+01   0.107418E+00   0.994214E+00   0.000000E+00
  0.262200E+02   0.135254E+01   0.108182E+00   0.994129E+00   0.000000E+00
  0.263100E+02   0.135160E+01   0.108949E+00   0.994048E+00   0.000000E+00
  0.264000E+02   0.135067E+01   0.109719E+00   0.993963E+00   0.000000E+00
  0.264900E+02   0.134973E+01   0.110492E+00   0.993878E+00   0.000000E+00
  0.265800E+02   0.134879E+01   0.111268E+00   0.993791E+00   0.000000E+00
  0.266700E+02   0.134785E+01   0.112046E+00   0.993703E+00   0.000000E+00
  0.267600E+02   0.134690E+01   0.112828E+00   0.993615E+00   0.000000E+00
  0.268500E+02   0.134595E+01   0.113612E+00   0.993525E+00   0.000000E+00
  0.269400E+02   0.134500E+01   0.114400E+00   0.993437E+00   0.000000E+00
  0.270300E+02   0.134406E+01   0.115190E+00   0.993343E+00   0.000000E+00
  0.271200E+02   0.134310E+01   0.115983E+00   0.993252E+00   0.000000E+00
  0.272100E+02   0.134215E+01   0.116780E+00   0.993156E+00   0.000000E+00
  0.273000E+02   0.134119E+01   0.117579E+00   0.993064E+00   0.000000E+00
  0.273900E+02   0.134023E+01   0.118381E+00   0.992967E+00   0.000000E+00
  0.274800E+02   0.133927E+01   0.119186E+00   0.992870E+00   0.000000E+00
  0.275700E+02   0.133830E+01   0.119994E+00   0.992776E+00   0.000000E+00
  0.276600E+02   0.133734E+01   0.120805E+00   0.992676E+00   0.000000E+00
  0.277500E+02   0.133637E+01   0.121618E+00   0.992578E+00   0.000000E+00
  0.278400E+02   0.133539E+01   0.122435E+00   0.992478E+00   0.000000E+00
  0.279300E+02   0.133442E+01   0.123255E+00   0.992375E+00   0.000000E+00
  0.280200E+02   0.133345E+01   0.124078E+00   0.992271E+00   0.000000E+00
  0.281100E+02   0.133247E+01   0.124903E+00   0.992168E+00   0.000000E+00
  0.282000E+02   0.133149E+01   0.125732E+00   0.992064E+00   0.000000E+00
  0.282900E+02   0.133051E+01   0.126563E+00   0.991958E+00   0.000000E+00
  0.283800E+02   0.132953E+01   0.127398E+00   0.991851E+00   0.000000E+00
  0.284700E+02   0.132854E+01   0.128235E+00   0.991744E+00   0.000000E+00
  0.285600E+02   0.132756E+01   0.129076E+00   0.991634E+00   0.000000E+00
  0.286500E+02   0.132657E+01   0.129919E+00   0.991524E+00   0.000000E+00
  0.287400E+02   0.132558E+01   0.130766E+00   0.991411E+00   0.000000E+00
  0.288300E+02   0.132459E+01   0.131615E+00   0.991301E+00   0.000000E+00
  0.289200E+02   0.132359E+01   0.132467E+00   0.991188E+00   0.000000E+00
  0.290100E+02   0.132259E+01   0.133323E+00   0.991071E+00   0.000000E+00
  0.291000E+02   0.132159E+01   0.134181E+00   0.990955E+00   0.000000E+00
  0.291900E+02   0.132059E+01   0.135042E+00   0.990841E+00   0.000000E+00
  0.292800E+02   0.131959E+01   0.135906E+00   0.990722E+00   0.000000E+00
  0.293700E+02   0.131858E+01   0.136773E+00   0.990602E+00   0.000000E+00
  0.294600E+02   0.131758E+01   0.137643E+00   0.990482E+00   0.000000E+00
  0.295500E+02   0.131657E+01   0.138517E+00   0.990359E+00   0.000000E+00
  0.296400E+02   0.131556E+01   0.139393E+00   0.990236E+00   0.000000E+00
  0.297300E+02   0.131455E+01   0.140272E+00   0.990113E+00   0.000000E+00
  0.298200E+02   0.131353E+01   0.141154E+00   0.989987E+00   0.000000E+00
  0.299100E+02   0.131252E+01   0.142039E+00   0.989860E+00   0.000000E+00
  0.300000E+02   0.131150E+01   0.142927E+00   0.989734E+00   0.000000E+00
  0.300900E+02   0.131048E+01   0.143819E+00   0.989604E+00   0.000000E+00
  0.301800E+02   0.130945E+01   0.144713E+00   0.989474E+00   0.000000E+00
  0.302700E+02   0.130843E+01   0.145610E+00   0.989341E+00   0.000000E+00
  0.303600E+02   0.130741E+01   0.146510E+00   0.989208E+00   0.000000E+00
